experiment	label	group	direction	metric	value	details	output_dir
pac_lacp072	PAC, LCP 0.72s	main	en-fr	LongAL (CA)	2528.1262	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	LongLAAL (CA)	2636.0873	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	LongAP (CA)	0.8553	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	LongDAL (CA)	3247.4026	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	normalized_erasure	2.74504552758436	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	real_time_factor	0.9432448186002534	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	chunks	4736	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	generated_tokens_total	27968	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	deleted_tokens_total	20500	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	deletion_ratio	0.7329805491990846	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	revision_step_rate	0.16976351351351351	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	emission_step_rate	0.6913006756756757	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	mean_computation_time_s	0.6787267615263527	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	p95_computation_time_s	1.0130479335784912	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	max_computation_time_s	1.527376413345337	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	total_computation_time_s	3214.449942588806	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	metrics_log_rtf	4.445847809065849	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	BLEU	40.0635	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	chrF	66.1135	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	COMET	0.7040	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	LongYAAL (CU)	1702.2847	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	LongAL (CU)	1715.3915	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	LongLAAL (CU)	1838.8253	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	LongAP (CU)	0.7192	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	LongDAL (CU)	2384.5902	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	LongYAAL (CA)	2365.5477	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	LongAL (CA)	2428.8704	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	LongLAAL (CA)	2539.1610	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	LongAP (CA)	0.8400	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	LongDAL (CA)	3136.9983	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	normalized_erasure	0.974748191232799	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	real_time_factor	0.8967723960376408	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	chunks	4736	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	generated_tokens_total	13920	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	deleted_tokens_total	6871	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	deletion_ratio	0.4936063218390805	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	revision_step_rate	0.17820945945945946	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	emission_step_rate	0.6980574324324325	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	mean_computation_time_s	0.645286793191288	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	p95_computation_time_s	0.9685630798339844	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	max_computation_time_s	1.5107154846191406	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	total_computation_time_s	3056.07825255394	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	metrics_log_rtf	4.226806777556579	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-de	chunks	4736.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-de	generated_tokens_total	19506.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-de	deleted_tokens_total	13144.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-de	deletion_ratio	0.673844	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-de	revision_step_rate	0.172297	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-de	emission_step_rate	0.658784	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-de	mean_computation_time_s	0.674200	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-de	p50_computation_time_s	0.709225	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-de	p95_computation_time_s	1.018251	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-de	max_computation_time_s	1.493436	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-de	total_computation_time_s	3193.009472	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-de	metrics_log_rtf	4.416194	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	chunks	4736.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	generated_tokens_total	27968.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	deleted_tokens_total	20500.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	deletion_ratio	0.732981	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	revision_step_rate	0.169764	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	emission_step_rate	0.691301	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	mean_computation_time_s	0.678727	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	p50_computation_time_s	0.723547	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	p95_computation_time_s	1.013048	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	max_computation_time_s	1.527376	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	total_computation_time_s	3214.449943	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-fr	metrics_log_rtf	4.445848	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	chunks	4736.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	generated_tokens_total	13920.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	deleted_tokens_total	6871.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	deletion_ratio	0.493606	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	revision_step_rate	0.178209	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	emission_step_rate	0.698057	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	mean_computation_time_s	0.645287	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	p50_computation_time_s	0.686103	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	p95_computation_time_s	0.968563	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	max_computation_time_s	1.510715	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	total_computation_time_s	3056.078253	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp072	PAC, LCP 0.72s	main	en-pt	metrics_log_rtf	4.226807	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp072
pac_lacp080	PAC, LCP 0.80s	main	en-de	BLEU	28.9833	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	chrF	58.5957	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	COMET	0.7533	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	LongYAAL (CU)	1883.3800	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	LongAL (CU)	1876.9367	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	LongLAAL (CU)	2047.2792	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	LongAP (CU)	0.7588	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	LongDAL (CU)	2670.8419	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	LongYAAL (CA)	2566.2471	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	LongAL (CA)	2663.8351	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	LongLAAL (CA)	2812.8690	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	LongAP (CA)	0.8918	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	LongDAL (CA)	3490.6988	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	normalized_erasure	1.9471557351569786	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	real_time_factor	0.8823779569804042	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	chunks	4262	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	generated_tokens_total	18962	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	deleted_tokens_total	12528	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	deletion_ratio	0.6606898006539395	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	revision_step_rate	0.18019709056780855	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	emission_step_rate	0.684185828249648	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	mean_computation_time_s	0.7055429290684665	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	p95_computation_time_s	1.0684828758239746	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	max_computation_time_s	1.786285638809204	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	total_computation_time_s	3007.023963689804	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-de	metrics_log_rtf	4.158960674314475	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	BLEU	37.8550	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	chrF	63.7695	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	COMET	0.6446	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	LongYAAL (CU)	1862.1105	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	LongAL (CU)	1907.8632	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	LongLAAL (CU)	1998.6619	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	LongAP (CU)	0.7465	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	LongDAL (CU)	2618.8064	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	LongYAAL (CA)	2589.2206	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	LongAL (CA)	2683.7434	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	LongLAAL (CA)	2762.0882	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	LongAP (CA)	0.8778	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	LongDAL (CA)	3448.6295	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	normalized_erasure	3.2838092672413794	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	real_time_factor	0.8874985653315464	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	chunks	4262	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	generated_tokens_total	31803	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	deleted_tokens_total	24379	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
pac_lacp080	PAC, LCP 0.80s	main	en-fr	deletion_ratio	0.7665629028707983	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp080
